"text","label","pairs_diff"
"""If men strive, and hurt a woman with child, so that her fruit depart from her, and yet no mischief follow  he shall be surely punished, according as the woman's husband will lay upon him  and he shall pay as the judges determine. And if any mischief follow, then thou shalt give life for life.""   Ex 20 22 23this suggests that when an abortion occurs, the one responsible will be punished, but not by death unless the woman is killed. even the bibles says that the mother's life is more important than the fetus.","-1","``,@S,5.81	S,.,5.09	S,S,5.65	S,CC,5.56	SBAR,VP,4.33	IN,S,6.40	NP,VP,7.00	VP,VP,8.38	VP,CC,0.81	VP,,,0.22	VP,VP,0.07	VP,ADVP,3.34	VP,CC,3.17	VP,,,2.21	VP,SBAR,1.82	VP,,,0.86	VP,PP,0.27	VB,NP,4.87	DT,NN,0.02	IN,NP,0.05	RB,@SBAR,0.18	IN,S,0.16	NP,VP,0.20	PRP$,NN,0.03	VBP,PP,0.14	IN,NP,0.00	RB,NP,1.28	DT,NN,5.68	VB,SBAR,4.49	NP,VP,4.10	MD,VP,5.13	VB,VP,2.91	ADVP,@VP,1.71	VP,PP,1.62	VBN,,,0.22	VBG,PP,0.13	IN,NP,0.13	NP,NN,0.08	DT,@NP,0.01	NN,POS,0.01	MD,VP,0.01	VB,PP,0.05	IN,NP,0.01	NP,VP,0.12	MD,VP,1.08	VB,SBAR,0.11	IN,S,0.19	NP,VP,0.47	DT,NNS,1.09	"
"And it takes this long for the obvious to be said...http   story.news.yahoo.com news?tmp...s gay marriage","-1","CC,@S,4.87	NP,VP,5.47	VBZ,NP,5.39	DT,@NP,4.72	ADJP,@NP,3.39	JJ,PP,3.74	IN,NP,4.04	NP,NP,0.98	NP,:,0.84	DT,ADJP,1.64	JJ,S,5.75	TO,VP,0.03	VB,VP,0.01	NP,NP,0.23	NP,:,0.35	JJ,@NP,0.19	NN,NN,0.00	JJ,NN,0.05	"
"An intelligent designer would design a system to produce the product as easily as possible.","-1","NP,@S,6.10	DT,@NP,4.97	JJ,NN,5.56	VP,.,0.06	MD,VP,1.19	VB,NP,3.57	DT,@NP,2.54	NN,S,2.04	TO,VP,3.32	VP,PP,1.54	VP,PP,0.37	VB,NP,0.19	DT,NN,0.02	IN,ADVP,5.65	IN,ADJP,0.00	"
"""We've got a major problem and it's not with the legislature, it's with the courts,"" Cuccinelli said. ""Because of these sorts of rulings . . . we get a bunch of judges that want to write their own policy into the Constitution.""","-1","``,@S,6.95	S,@S,6.47	S,S,9.65	S,,,6.74	S,S,3.15	S,CC,5.40	NP,VP,4.27	VBP,VP,3.94	VBD,NP,4.28	DT,@NP,1.36	JJ,NN,5.84	NP,VP,3.33	VP,PP,1.64	VBZ,RB,5.90	IN,NP,0.18	DT,NN,0.22	NP,VP,0.79	VBZ,PP,0.95	IN,NP,0.21	DT,NNS,0.15	,,@S,1.23	'',@S,0.24	NP,@S,0.08	VP,.,0.01	"
"But I do take offence at you characterizing my ability to reason logically and to think with some originality as being nothing more than 'manipulation' and sophistry.","-1","CC,@S,5.26	NP,@S,4.08	VP,.,3.15	VBP,S,4.12	S,S,0.39	S,CC,1.29	VP,PP,1.12	VB,NP,0.21	IN,S,1.23	NP,VP,0.81	VP,ADVP,1.13	VP,PP,3.18	VBG,NP,1.14	PRP$,NN,0.03	TO,NP,0.04	TO,VP,2.67	VP,PP,8.16	VB,PP,6.32	IN,NP,5.85	DT,NN,6.04	IN,S,3.59	VBG,ADJP,4.68	ADJP,PP,0.59	NN,JJR,5.76	IN,NP,3.35	``,@NP,2.73	NN,@NP,0.34	'',@NP,0.28	CC,NN,0.22	"
"omegamon x said something in another thread that that raised some questions in my mind  mainly  why? specifically, why worry about the threat of potential harm from criminals? statistically, the risk of such is relatively low compared to, say,  the leading killer in the developed world. you face a much greater threat of potential harm from that than at the hands of a criminal. are you as adamant about eating healthy as you are about the need to have a gun? the fact is, we all constantly face the threat of potential harm every minute of every day. risk is a part of living. i would like to know why guns specifically are needed to mitigate the risk of being the victim of a crime, when other methods (better locks, alarms, non lethal weapons like pepper spray and tasers) can be effective.","-1","NP,@S,2.07	NN,NN,0.17	VP,.,0.01	VP,SBAR,0.71	VP,PP,0.41	VBD,NP,0.02	IN,NP,0.11	DT,NN,0.23	IN,S,0.75	NP,VP,0.84	VP,PP,1.72	VBD,NP,0.05	DT,NNS,0.01	IN,NP,1.97	NP,FRAG,0.95	PRP$,NN,0.03	ADVP,WRB,0.02	"
"So you don't support Connecticut passing a civil union law?","-1","IN,@S,2.42	NP,@S,4.19	VP,.,2.46	VP,VP,0.30	VBP,RB,0.02	VB,S,0.15	NP,VP,0.07	VBG,NP,0.14	DT,@NP,0.01	JJ,@NP,0.17	NN,NN,0.30	"
"More than 350 people are the victim of knife assaults every day in England and Wales, the latest crime figures have revealed.Last night a teenager in Lambeth, London, became the latest victim of the stabbing epidemic, dying in hospital after a frenzied attack.Almost 130,000 attacks involved knives last year   equivalent to one every four minutes   according to the annual British Crime Survey.This figure does not include the tens of thousands of assaults against under 16s.","-1","S,@S,0.47	NP,VP,1.27	QP,NNS,0.99	JJR,@QP,0.00	IN,CD,0.23	VBP,NP,3.04	NP,PP,3.13	NP,PP,1.52	DT,NN,4.90	IN,NP,0.69	NP,NP,0.34	NN,NNS,0.04	DT,NN,0.01	IN,NP,0.28	NP,NNP,0.17	NNP,CC,0.01	,,@S,6.14	NP,@S,6.33	DT,@NP,0.02	JJS,@NP,0.24	NN,NNS,5.29	VP,.,6.15	VBP,NP,6.16	NP,SBAR,5.43	JJ,NN,0.29	NP,VP,5.11	NP,PP,0.92	DT,NN,0.07	IN,NP,0.96	NNP,@NP,0.41	,,@NP,0.09	NNP,,,0.18	VBD,SBAR,5.88	NP,VP,0.58	NP,PP,5.58	DT,@NP,0.37	JJS,NN,4.90	IN,NP,6.65	NP,VP,6.86	VP,NP,0.36	VP,VP,2.39	VP,,,0.82	VBG,ADJP,0.59	VP,PP,2.46	VBG,PP,4.32	IN,NP,0.10	IN,NP,0.62	DT,@NP,0.25	JJ,NN,0.01	NP,VP,2.84	CD,NNS,0.24	VP,PP,0.31	VP,NP-TMP,0.65	VBN,NP,0.43	NP,NP,0.20	NP,PP,0.12	JJ,@NP,0.03	NN,NN,0.10	TO,NP,0.00	DT,@NP-TMP,0.03	CD,NNS,0.02	VBG,PP,0.22	TO,NP,0.32	DT,@NP,0.61	JJ,@NP,0.61	JJ,@NP,0.02	NN,@NP,0.07	NN,NN,0.23	VP,VP,1.30	VBZ,RB,5.89	VP,PP,1.27	VB,NP,0.94	NP,PP,0.13	DT,QP,0.32	NNS,@QP,2.73	IN,NNS,0.02	IN,NP,0.19	IN,PP,0.22	IN,NP,0.23	"
"Some people attempt to explain unknown causes in nature by God's direct intervention. This has been called, ""the God of the gaps."" While God could certainly intervene in the natural process (called a miracle), to make God responsible for common natural phenomena means that as each scientific discovery finds a natural explanation of what was previously attributed to God, the direct intervention of God becomes unnecessary. That is, as the gaps in knowledge become smaller, the God of these gaps becomes correspondingly smaller. People with this mentality see science as a threat to their faith. Obviously, were such a view held by the founders of modern science, there would have been no incentive to find answers to the natural phenomena. Understanding these natural phenomena as secondary causes, places God above them where increased ability to explain how they occur not only does not ""decrease"" God, but adds wonder to His creation."" http   www.leaderu.com offices o hel...dor faith.html","-1","NP,@S,1.92	DT,NNS,0.00	VP,.,1.00	VBP,S,0.21	TO,VP,0.61	VP,PP,1.46	VB,NP,0.06	NP,PP,0.28	JJ,NNS,0.19	IN,NP,0.01	IN,NP,0.95	NP,@NP,1.49	NNP,POS,0.01	JJ,NN,0.21	"
"Many who voted for this said as much. They're hoping that in a few years gays will actually get full rights. We can only hope.","-1","NP,@S,0.05	NP,SBAR,0.03	WHNP,S,0.24	VBD,PP,0.09	IN,NP,0.01	VP,.,0.08	VBD,ADJP,0.16	RB,JJ,0.00	"
"The flood opened waters of the deap splitting the contenints and begining the drift.","-1","NP,@S,5.47	DT,NN,0.16	VP,.,4.46	VP,NP-TMP,2.54	VBD,NP,3.02	NP,PP,0.22	IN,NP,0.16	DT,@NP,0.27	NN,NN,0.30	NP,NP,0.41	DT,@NP,0.63	NP,NN,0.66	NNS,CC,0.22	DT,NN,0.22	"
"Said repeal would have to be signed by the President, right? I trust you haven't forgoten who currently holds that position, or how likely his signature would be?","-1","NP,@S,2.99	NNP,NN,0.04	VP,.,0.80	MD,VP,1.02	VB,S,1.03	TO,VP,1.65	VB,VP,2.21	VBN,PP,1.99	IN,NP,1.83	NP,NP,5.43	NP,,,0.18	DT,NNP,0.22	"
"I think a lot of people are uncomfortable dealing with this issue so they choose to focus a lot on personal self defense against criminals instead of what the Second Amendment is mainly or solely about.","-1","NP,@S,4.74	VP,.,4.40	VBP,SBAR,5.48	NP,VP,6.42	NP,PP,0.11	DT,NN,0.01	IN,NP,0.00	VP,SBAR,0.07	VBP,ADJP,4.53	JJ,S,4.96	VBG,PP,0.54	IN,NP,0.02	DT,NN,0.01	IN,S,3.69	NP,VP,3.99	VBP,S,2.98	TO,VP,3.68	VP,PP,4.20	VB,NP,2.55	NP,PP,0.31	DT,NN,0.01	IN,NP,0.21	JJ,@NP,5.71	NN,NN,0.14	IN,NP,1.90	NP,PP,1.17	RB,@PP,0.23	IN,NP,0.61	NP,NP,0.20	SBAR,CC,0.13	WHNP,S,0.21	NP,VP,0.16	DT,@NP,0.04	JJ,NN,0.24	VBZ,ADVP,0.00	RB,RB,0.02	"
"You should really think about what you say before you say it. I have heard this before and its garbish, I have been around and owned guns my whole life and I have never, not even once, had the thought of getting a gun just because someone        me off. I would never use a gun on a person unless that person were a viable threat to my life, such as coming at me with a knife for example.","-1","NP,@S,0.39	VP,.,0.18	VP,VP,0.17	MD,ADVP,0.00	VB,PP,0.26	IN,SBAR,0.38	WHNP,S,0.35	NP,VP,0.04	VBP,SBAR,0.33	IN,S,0.49	NP,VP,0.15	VBP,NP,0.02	"
"I think it might show the true character of some people... I may disagree with you and others but I won't go spray painting your house or tearing down any ad you put up. Whatever happened to respect for others? This applies to pro life and pro choice by the way.","-1","S,.,4.55	S,S,0.67	S,CC,4.46	NP,VP,3.96	VBP,S,4.37	S,S,0.53	S,CC,1.75	S,S,2.45	S,:,1.47	NP,VP,0.15	MD,VP,0.98	VB,NP,1.22	NP,PP,0.96	DT,@NP,2.44	JJ,NN,5.81	IN,NP,0.14	DT,NNS,0.00	NP,VP,0.95	MD,VP,0.35	VB,PP,0.94	IN,NP,0.10	NP,NNS,1.07	PRP,CC,0.00	NP,VP,2.82	VP,VP,1.05	MD,RB,0.01	VB,S,1.04	NP,NP,0.17	NN,NN,0.43	PRP$,NN,0.05	S,@S,3.74	VP,NP,1.41	VBG,PRT,0.17	DT,NN,0.04	NP,VP,0.32	VBD,PRT,0.01	"
"mercy and killing should never be put together.there is no such thing as having so much compassion that justifies you putting a toddler to death. Dont people realize that children are gifts and not something that should be taken so lightly as to steep so low in stopping a beating heart all for the sake of selfishness and convenience for one's self.. There is absolutely no thought whatsoever in the baby, its all about ""how can i live easier without this problem?"".there is no such thing as compassionate killing. What it really means is ""killing in the name of mercy for my comfort"".people need to start realizing that the world doesnt revolve around them and that life itself is a gift TO ALL! EVEN THOSE LITTLE ONES THAT PEOPLE RIGHT NOW THINK DONT HAVE ANY RIGHT TO LIVE. look in the mirror!","-1","NP,@S,5.65	NP,NN,0.98	NN,CC,0.03	VP,.,4.68	VP,VP,4.89	MD,ADVP,0.05	VB,VP,5.14	VBN,SBAR,4.39	NP,VP,5.19	VBZ,NP,3.82	NP,PP,6.33	DT,@NP,5.94	JJ,NN,0.01	IN,S,4.06	VBG,NP,4.01	NP,SBAR,0.77	ADJP,NN,0.01	RB,JJ,0.00	WHNP,S,1.52	VBZ,S,4.32	NP,VP,0.75	VP,PP,1.33	VBG,NP,0.02	DT,NN,0.10	TO,NP,0.09	"
"How are we to know that there has not been a few hundred,there are none in my neighborhood,how aboput yours???","-1","WHADVP,SQ,9.68	SQ,S,5.16	VBP,NP,0.01	TO,VP,4.59	VB,S,4.51	SBAR,@S,0.97	IN,S,3.49	NP,VP,2.51	VP,VP,1.05	VBZ,RB,5.90	VBN,NP,0.02	DT,@NP,0.16	JJ,CD,0.18	,,@S,4.70	NP,VP,4.92	VP,SBAR,3.80	VP,,,3.54	VBP,NP,2.84	NP,PP,1.21	IN,NP,0.37	PRP$,NN,4.15	WHADVP,FRAG,0.20	NP,NP,0.28	PRP$,QP,0.20	"
"The mentally disabled are not able to drive. They depend on level headed, indiscriminate folks like you and I to do that...and most everything else for that matter. Don't forget who depends on whom.I wonder what that wonder was? Hmmm...","-1","NP,@S,3.48	DT,ADJP,0.75	RB,JJ,0.19	VP,.,3.00	VP,ADJP,4.63	VBP,RB,5.90	JJ,S,5.71	TO,VP,0.01	"
"PS 58 8 Slugs and or snails melt as they move.somewhat true, have you ever paused to watch?","-1","NP,@S,0.62	NP,UCP,2.12	NNP,CD,0.00	NP,@UCP,0.89	CD,NNS,0.21	CC,@UCP,1.17	PRN,PP,1.29	CC,S,0.79	NP,VP,0.14	IN,NP,1.76	NP,ADJP,2.09	RB,JJ,5.58	,,@S,0.90	VP,.,1.46	VBP,S,1.75	NP,@S,1.08	ADVP,VP,1.44	VBD,S,0.11	TO,VP,0.01	"
"18 19 year olds anyway. It's still illegal for over the counter under the age of 18.Wait a minute, I fail to see how it not being availible will affect teenagers doing it or not.","-1","NP,.,2.06	NP,NP,3.07	CD,@NP,0.47	CD,NN,0.15	NP,ADVP,0.33	"
"Can someone explain to me how Noah took mosquitoes on the ark? Those abominations need sitting water to hatch and develop. A boat being toss around like a toy is hardly going to have pools of sitting water. Plus what did all of the insectivores eat for 40 days? emoticonXBye","-1","SQ,.,1.37	SQ,VP,0.83	MD,NP,0.01	VP,SBAR,0.96	VB,PP,0.02	TO,NP,5.43	WHADVP,S,0.23	NP,VP,0.27	VP,PP,0.11	VBD,NP,0.23	IN,NP,0.19	DT,NN,0.22	"
"That's true, but how much have we actually learned, and how much have we theorized, with an atheist presupposition, the only presupposition currently allowed?","-1","S,.,4.18	S,S,7.30	S,CC,4.43	S,,,2.68	NP,VP,1.88	VBZ,ADJP,5.80	SBAR,VP,5.93	SBAR,SBAR,1.09	SBAR,CC,0.91	SBAR,,,0.66	WHNP,S,1.27	WRB,RB,0.01	VBP,S,1.63	NP,@S,1.64	ADVP,VP,0.06	WHNP,S,0.22	WRB,RB,0.01	VBP,NP,0.01	VP,PP,4.67	VBD,,,0.22	IN,NP,3.56	NP,NP,2.44	NP,,,0.08	DT,@NP,0.03	NN,NN,0.00	NP,VP,1.57	DT,@NP,1.76	JJ,NN,0.27	ADVP,VBN,0.05	"
"They shot  another guy because he was black.","-1","NP,@S,0.21	VP,.,0.11	VP,SBAR,0.07	VBD,NP,0.09	DT,NN,0.01	IN,S,0.03	NP,VP,0.01	VBD,ADJP,0.01	"
"I'm against gay marriage and have been happily married for 31 years, thereby disproving your BS. NEXT!!!","-1","NP,@S,6.82	VP,.,6.17	VP,VP,1.32	VP,CC,2.20	VBP,PP,1.25	IN,NP,0.86	JJ,NN,0.05	VBP,VP,3.87	VP,VP,3.57	VBN,ADVP,3.36	VP,S,0.32	VP,,,0.20	VBN,PP,0.51	IN,NP,0.17	CD,NNS,0.23	ADVP,VP,0.49	VBG,NP,0.25	PRP$,NN,0.23	"
"Why should they kill a human being in the womb, whether this human being is Arab or not? Aren't the Arab and non Arab created by God? Why all this discrimination among the creation of God?eanassir","-1","WHADVP,@SBARQ,5.21	SQ,.,4.68	SQ,VP,3.66	MD,NP,0.00	VP,SBAR,0.50	VP,,,0.54	VP,S,0.22	VB,NP,0.54	DT,JJ,0.02	VBG,PP,0.21	IN,NP,0.19	DT,NN,0.22	SBAR,RB,5.27	SBAR,CC,0.03	IN,S,2.10	NP,VP,0.27	DT,@NP,0.48	JJ,NN,0.03	VBZ,NP,0.22	"
"grow for their complete lives. So although there was a slightly higher oxygen level, it wasn't the reason for larger growth of reptiles.","-1","VP,.,1.05	VB,PP,0.12	IN,NP,0.04	PRP$,@NP,0.47	JJ,NNS,4.70	"
"I would like to address the theory of evolution point by point. Since I do not want to misrepresent the theory, I have used an explanation of Darwin's theory from Gould's book, ""Full House."" On page 138, Gould states 1) All organisms tend to produce more offspring than can possibly survive.2) Offspring vary among themselves, and are not carbon copies of an immutable type.3) This variation is passed down by inheritance to future generations. (We know that black folks have black kids  white folks, white kids  tall parents tend to have tall children  and so on.)4)If many offspring must die (for not all can be accommodated in nature's limited ecology), and individuals in all species vary among themselves, then on average survivors will tend to be those individuals with variations that are fortuitously best suited to changing local environments. Since heredity exists, the offspring of survivors will tend to resemble their successful parents. The accumulation of these favorable variants through time will produce evolutionary change.","-1","NP,@S,1.55	VP,.,1.01	MD,VP,1.45	VB,S,0.68	TO,VP,2.24	VP,PP,0.83	VB,NP,0.12	NP,PP,0.10	DT,NN,0.03	IN,NP,0.03	NN,NN,0.04	IN,NP,0.02	"
"i didn't mention evolution in this topic. you did.","-1","NP,@S,4.99	VP,.,3.24	VP,VP,2.50	VBD,RB,0.02	VP,PP,1.62	VB,NP,0.03	IN,NP,0.92	DT,NN,5.01	"
"If they remain striaight then it's they were never really gay. Talk about biases.","-1","SBAR,@S,1.03	IN,S,1.26	NP,VP,1.79	VP,NP-TMP,0.91	VBP,ADJP,0.24	NP,@S,1.85	VP,.,0.96	VBZ,SBAR,1.24	NP,VP,1.62	VP,ADJP,0.74	VBD,ADVP,0.04	RB,JJ,0.04	"
"I'll trust anybody that's not government funded, with a gun. Hell I'd even trust drug dealers sooner than I'd trust the government in terms of being armed. Governments all around the world have killed millions of their own people in genocides after disarming them, proving that government should never be armed.","-1","NP,@S,3.29	VP,.,2.90	MD,VP,3.51	VB,NP,2.74	NP,SBAR,4.57	WHNP,S,4.64	VP,PP,4.59	VP,,,3.24	VP,ADJP,0.62	VBZ,RB,5.90	NP,JJ,0.17	IN,NP,0.27	DT,NN,0.04	"
"Thought I'd start a new thread dedicated to this myth..","-1","NP,@S,5.54	NP,SBAR,1.48	NP,VP,0.47	MD,VP,1.30	VB,NP,1.88	DT,@NP,1.27	JJ,NN,5.54	VP,.,5.43	VBN,PP,3.92	TO,NP,0.06	DT,NN,0.04	"
"All of a sudden in the last 10 years they are trying to convice us that homosexuality is not ""wrong"" its a ""choice""","-1","NP,PP,3.14	IN,NP,3.90	NP,SBAR,5.00	NP,PP,0.11	DT,JJ,0.00	IN,NP,0.06	DT,@NP,0.09	JJ,@NP,0.00	CD,NNS,5.16	NP,VP,3.76	VBP,VP,3.71	VBG,S,1.12	TO,VP,1.20	VP,SBAR,1.62	VB,NP,5.66	IN,S,0.97	NP,VP,0.92	VP,NP-TMP,1.73	VBZ,ADJP,1.88	RB,@ADJP,2.35	``,@ADJP,4.96	JJ,'',5.80	NP,NP,0.42	DT,@NP,0.38	``,@NP,0.02	NN,'',0.03	"
"So is it safe to say you may be for pro ignorance? With technology ANSWERS become clear.Everything cost money. Education cost money, therefore knowledge has a price tag. Do you now suggest people don't go to College because it too is yet another EXPENSE. Society should NOT be inventing equipment that advance our intelligence. Sonograms are great tool for understanding more to those women who have doubt. I don't know about you, but I'm all for empowerment with knowledge. Most people are ""VISUAL"" people and perhaps seeing the unborn may make the CHOICE clearer for the woman. I'm for educating those from ALL PERSPECTIVES. Most people would rather see physcial evidence that a sonogram may provide than the RHETORIC of SLOGANS and IDEALISTIC POINTS OF VIEW.I know your kind...""just trust me"" is your motto.","-1","ADVP,@SINV,1.85	SINV,.,0.64	SINV,PP,1.23	SINV,ADJP,0.35	VBZ,NP,0.01	JJ,S,3.09	TO,VP,0.17	VB,SBAR,0.50	NP,VP,0.04	MD,VP,0.01	IN,NP,0.04	JJ,NN,0.21	"
"""One of the guns used at Columbine was a Tec 9, a semiautomatic handgun once specifically advertised by its manufacturer as the most popular crime weapon in America. The Tec 9 was banned under President Clinton's semiautomatic weapon order some years ago and is no longer made, but the ones that are still out there can be legally sold.""Gun Shows and ColumbineSame for North Hollywood. The weapons were legally bought at a gun show by an acquaintance and transfered to the shooters. The shooters then easily modified several to full auto.","-1","``,@S,4.39	NP,@S,4.34	NP,PP,0.09	IN,NP,0.07	NP,VP,0.03	DT,NNS,0.04	VBN,PP,0.03	IN,NP,0.00	VP,.,3.38	VBD,NP,0.84	NP,NP,0.85	NP,,,0.30	DT,@NP,0.00	NN,CD,0.24	NP,VP,0.06	DT,@NP,0.02	JJ,NN,0.00	ADVP,@VP,0.02	RB,RB,0.01	VP,PP,1.08	VBN,PP,0.30	IN,NP,0.26	PRP$,NN,0.22	IN,NP,1.04	NP,PP,3.18	DT,@NP,2.90	ADJP,@NP,5.05	RBS,JJ,5.47	NN,NN,5.52	IN,NP,0.01	"
"And in any case, saying 'it hasn't happened yet' is hardly logical proof.","-1","CC,@S,4.10	PP,@S,3.95	IN,NP,0.10	DT,NN,0.02	,,@S,4.68	S,@S,4.05	VBG,S,3.07	``,@S,2.12	NP,@S,3.14	VP,'',2.37	VP,VP,2.02	VBZ,RB,0.02	VBD,ADVP,0.03	VP,.,4.48	VBZ,NP,3.73	ADJP,NN,3.95	RB,JJ,3.13	"
"interesting that those three are also the weakest and rarest of arguments when arguing for gun control. in fact, i have never witnessed anyone basing their entire gun control argument on the fact that 'gun owners lack the testicular fortitude to fight someone in hand to hand combat.'","-1","ADJP,@FRAG,4.80	SBAR,.,0.71	IN,S,0.86	NP,VP,0.57	DT,CD,0.02	VP,SBAR,2.85	VP,NP,1.34	VBP,ADVP,0.01	NP,PP,2.24	DT,@NP,2.40	NP,JJS,2.54	JJS,CC,0.38	IN,NP,0.01	WHADVP,S,0.60	VBG,PP,0.44	IN,NP,0.63	NN,NN,0.01	"
"Anyhow, I have no problems with the Archaeopteryx. It was an interesting creature, but simply having features present from two different forms (bird and dinosaur) doesn't mean it is a link?","-1","ADVP,@S,5.51	,,@S,5.01	NP,@S,4.62	VP,.,3.85	VP,PP,5.08	VBP,NP,4.62	DT,NNS,5.79	IN,NP,0.18	DT,NNP,0.22	"
"What I found is in the 10 pages of threads in this forum, not a single one talks about Creationism as valid based on its own merits.","-1","SBAR,@S,3.61	WHNP,S,2.37	NP,VP,0.97	VBD,SBAR,0.45	VBZ,PP,0.39	IN,NP,0.55	NP,PP,1.68	DT,@NP,0.13	CD,NNS,5.30	IN,NP,2.27	NP,PP,1.10	IN,NP,0.27	DT,NN,0.19	,,@S,1.71	NP,@S,3.04	NP,PP,2.12	RB,@NP,6.25	DT,@NP,0.24	JJ,@NP,0.51	CD,NNS,0.18	IN,NP,0.03	NP,PP,0.18	IN,ADJP,0.72	VP,.,1.10	VBN,PP,1.25	IN,NP,2.66	PRP$,@NP,1.35	JJ,NNS,4.95	"
"The crime rates  http   story.news.yahoo.com news?tm...satoday 5248273Does not even mention guns.","-1","S,.,5.17	S,S,0.56	S,:,2.76	NP,VP,0.32	DT,@NP,1.06	NN,NNS,5.51	VBP,NP,0.19	NN,NN,0.00	NP,@S,1.15	JJ,NNS,0.00	ADVP,VP,0.58	RB,RB,5.89	VB,NP,0.04	"
